Spiel,Action,Ballbesitzwechsel,Drittel,Linien For,Nachsetzen_Good_Bad,Nummerische Spielsituation,Schusslabels,Schussmetrik,Spieler Tigers,Spieler Tigers 2,Taktische Spielsituation,XG,ZOE_For,ZOE_Against
MS10_Zug,Low Q Chance For: 17,Ballbesitzwechsel Nein,D2,L2,,5:5,Handgelenk,Auf Tor,Luca Fankhauser,,Konter,0.1,,
MS10_Zug,Low Q Chance For: 18,Ballbesitzwechsel Nein,D2,L2,,5:5,Gezogen,Auf Tor,Nick Pfister,Lukas Münger,Festsetzen,0.2,,
MS10_Zug,Low Q Chance For: 19,Ballbesitzwechsel Nein,D2,L3,,5:5,Gezogen,Geblockt,Maurice Aebersold,Janis Lauber,Auslösung,0.1,,
MS10_Zug,Low Q Chance For: 20,Ballbesitzwechsel Ja,D2,L1,,5:5,Gezogen,Auf Tor,Luca Fankhauser,Steiner Simon,Zone-Exits,0.2,,
MS10_Zug,Low Q Chance For: 21,Ballbesitzwechsel Ja,D2,L3,,5:5,Handgelenk,Auf Tor,Martin Mosimann,Matteo Steiner,Nachsetzen,0.2,,
MS10_Zug,Low Q Chance For: 22,Ballbesitzwechsel Ja,"D2, D2",L3,,5:5,Direkt,Geblockt,Matteo Steiner,Maurice Aebersold,Festsetzen,0.2,,
MS10_Zug,Low Q Chance For: 23,Ballbesitzwechsel Nein,D2,L2,,5:5,Gezogen,Geblockt,Nick Pfister,Janis Lauber,Auslösung,0.2,,
MS10_Zug,Low Q Chance For: 24,Ballbesitzwechsel Nein,D3,L3,,5:5,Handgelenk,Auf Tor,Matteo Steiner,Christian Stucki,Festsetzen,0.2,,
MS10_Zug,Low Q Chance For: 25,Ballbesitzwechsel Nein,D3,L2,,5:5,Gezogen,Geblockt,Lukas Münger,Janis Lauber,Auslösung,0.2,,
MS10_Zug,Low Q Chance For: 26,Ballbesitzwechsel Nein,D3,L2,,5:5,Gezogen,Geblockt,Schwarz Janis,Lukas Münger,Festsetzen,0.2,,
MS10_Zug,Low Q Chance For: 27,Ballbesitzwechsel Nein,D3,L2,,5:5,Direkt,Neben Tor,Martin Mosimann,Christian Stucki,Auslösung,0.2,,
MS10_Zug,Low Q Chance For: 28,Ballbesitzwechsel Ja,D3,L2,,5:5,Handgelenk,Geblockt,Kevin Kropf,Steiner Simon,Auslösung,0.2,,
MS10_Zug,Low Q Chance For: 29,Ballbesitzwechsel Nein,D3,L3,,5:5,Direkt,Auf Tor,Matteo Steiner,Gian Mühlemann,Nachsetzen,0.2,,
MS10_Zug,Low Q Chance For: 30,Ballbesitzwechsel Nein,D3,L3,,5:5,Gezogen,Geblockt,Christian Stucki,Gian Mühlemann,Festsetzen,0.1,,
MS10_Zug,Mid Q Chance Against: 1,Ballbesitzwechsel Ja,D1,L1,,5:5,Gezogen,Neben Tor,,,Konter,0.3,,
MS10_Zug,Mid Q Chance Against: 2,Ballbesitzwechsel Ja,D2,L2,,5:5,Direkt,Neben Tor,,,Konter,0.3,,
MS10_Zug,Mid Q Chance Against: 3,Ballbesitzwechsel Nein,D2,L2,,5:5,Gezogen,Neben Tor,,,Konter,0.3,,
MS10_Zug,Mid Q Chance Against: 4,Ballbesitzwechsel Nein,D2,L2,,5:5,Gezogen,Auf Tor,,,Konter,0.4,,
MS10_Zug,Mid Q Chance Against: 5,Ballbesitzwechsel Ja,D3,L2,,5:5,Direkt,Auf Tor,,,Konter,0.3,,
MS10_Zug,Mid Q Chance For: 1,Ballbesitzwechsel Ja,D1,L1,,5:5,Direkt,Auf Tor,Kevin Kropf,Steiner Simon,Konter,0.3,,
MS10_Zug,Mid Q Chance For: 2,Ballbesitzwechsel Nein,D1,L3,,5:5,Gezogen,Auf Tor,Matteo Steiner,Christian Stucki,Auslösung,0.4,,
MS10_Zug,Mid Q Chance For: 3,Ballbesitzwechsel Nein,D2,L2,,5:5,Gezogen,Geblockt,Nick Pfister,,Auslösung,0.3,,
MS10_Zug,Mid Q Chance For: 4,Ballbesitzwechsel Ja,D3,L3,,5:5,Direkt,Auf Tor,Christian Stucki,Gian Mühlemann,Nachsetzen,0.4,,
MS10_Zug,Mid Q Chance For: 5,Ballbesitzwechsel Ja,D3,L3,,5:5,Gezogen,Auf Tor,Kevin Kropf,Steiner Simon,Auslösung,0.3,,
MS10_Zug,Nachsetzen Tigers: 1,Ballbesitzwechsel Nein,D1,L1,Good,5:5,,,Steiner Simon,Kevin Kropf,Auslösung,,,
MS10_Zug,Pot + Chance For: 1,Ballbesitzwechsel Nein,D2,L1,,5:5,Direkt,,Steiner Simon,Kevin Kropf,Festsetzen,0.4,,
